Date,AAPL,AMZN,BAC,GOOGL,JPM,META,MSFT,NFLX,NVDA,SPY,TSLA
2024-05-28,52280100,29927000,31217900,20572200,6910200,10175800,15718000,2609500,652728000,36269600,59736600
2024-05-29,53068000,32009300,26677500,23388700,6120000,9226200,15517100,3695900,557442000,45190300,54782600
2024-05-30,49947900,29249200,51008600,22958700,6829700,10735200,28424800,2393400,487350000,46468500,77784800
2024-05-31,75158300,58903900,58188400,37638900,14417900,16919800,47995300,4071000,613263000,90785800,67314600
2024-06-03,50080500,30786600,31898600,27459100,6444300,11279400,17484700,2323500,438392000,46835700,68568900
2024-06-04,47471400,27198400,26974200,26879600,6848300,7088700,14348900,3008200,403324000,34632700,60056300
2024-06-05,54156800,32116400,34140300,22068500,8351600,15690500,16988000,2682600,528402000,47610400,57953800
2024-06-06,41181800,31371200,38676400,23251000,7640300,10667300,14861300,2466700,664696000,30808500,69887000
2024-06-07,53103900,28021500,25928700,19661400,6964500,9380700,13621700,1876600,412386000,43224500,56244900
2024-06-10,97262100,34494500,37182700,23779200,6071200,11236900,14003000,2066800,314162700,35729300,50869700
2024-06-11,172373300,27265100,44629000,21540600,9235300,9673700,14551100,2167400,222551200,36383400,64761900
2024-06-12,198134300,33984200,38964700,27864700,12751300,11983200,22366200,2094400,299595000,63251300,90389400
2024-06-13,97862700,39721500,40018700,20913300,8587800,9954600,15960600,1863600,260704500,44760900,118984100
2024-06-14,70122700,25456400,32347900,18063600,6874000,10243300,13582000,4447100,309320400,40089900,82038200
2024-06-17,93728300,35601900,26135400,19618500,8725400,11266600,20790000,3631200,288504400,55839500,109786100
2024-06-18,79943300,36659200,30804500,21869900,9023000,13060400,17112500,2943800,294335100,41376400,68982300
2024-06-20,86172500,44726800,29383300,20160100,8731100,11801200,19877400,2585100,517768400,70328200,55893100
2024-06-21,246421400,72931800,72251500,58582700,20972500,23130700,34486200,4557100,655484700,64513900,63029500
2024-06-24,80727000,50610400,31064900,18298000,9785900,13525300,15913700,3916300,476060900,45528700,61992100
2024-06-25,56713900,45898500,30928600,23235600,6915900,12109800,16747500,2278800,425787500,38273300,63678300
2024-06-26,66213200,65103900,44310200,19839000,7758600,8882300,16507000,3545800,362975900,38550600,95737100
2024-06-27,49772700,74397500,29464200,18848900,7913500,10121200,14806300,2404800,252571700,35041500,72746500
2024-06-28,82542700,76930200,52028200,29156600,15307600,15855100,28362300,3412400,315516700,76144500,95438100
